"idhod","hodnota","ukaz_kod","vek_cis","vek_kod","uzemi_cis","uzemi_kod","sldb_rok","sldb_datum","ukaz_txt","vek_txt","uzemi_txt"
"947067281","2041","3162","1035","1300150064","43","592617","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Strání"
"947138552","731","3162","1035","1200659999","43","592617","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Strání"
"947071915","396","3162",,,"43","592625","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Stříbrnice"
"947126843","61","3162","1035","1100000014","43","592625","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Stříbrnice"
"947091648","240","3162","1035","1300150064","43","592625","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Stříbrnice"
"947103367","95","3162","1035","1200659999","43","592625","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Stříbrnice"
"947133691","151","3162",,,"43","592633","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Stupava"
"947150445","18","3162","1035","1100000014","43","592633","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Stupava"
"947115119","92","3162","1035","1300150064","43","592633","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Stupava"
"947091649","41","3162","1035","1200659999","43","592633","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Stupava"
"947122014","1078","3162",,,"43","592641","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Suchá Loz"
"947150446","203","3162","1035","1100000014","43","592641","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Suchá Loz"
"947091791","648","3162","1035","1300150064","43","592641","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Suchá Loz"
"947115271","227","3162","1035","1200659999","43","592641","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Suchá Loz"
"947145491","641","3162",,,"43","592650","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Sušice"
"947138706","102","3162","1035","1100000014","43","592650","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Sušice"
"947080067","418","3162","1035","1300150064","43","592650","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Sušice"
"947115272","121","3162","1035","1200659999","43","592650","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Sušice"
"947086905","217","3162",,,"43","592668","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Svárov"
"947103517","25","3162","1035","1100000014","43","592668","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Svárov"
"947080068","138","3162","1035","1300150064","43","592668","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Svárov"
"947103516","54","3162","1035","1200659999","43","592668","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Svárov"
"947110384","1561","3162",,,"43","592676","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Šumice"
"947067416","230","3162","1035","1100000014","43","592676","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Šumice"
"947080069","1001","3162","1035","1300150064","43","592676","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Šumice"
"947115273","330","3162","1035","1200659999","43","592676","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Šumice"
"947098617","1530","3162",,,"43","592692","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Topolná"
"947103518","237","3162","1035","1100000014","43","592692","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Topolná"
"947150448","997","3162","1035","1300150064","43","592692","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Topolná"
"947150447","296","3162","1035","1200659999","43","592692","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Topolná"
"947098618","1115","3162",,,"43","592706","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Traplice"
"947127009","179","3162","1035","1100000014","43","592706","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Traplice"
"947150449","731","3162","1035","1300150064","43","592706","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Traplice"
"947138707","205","3162","1035","1200659999","43","592706","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Traplice"
"947122015","232","3162",,,"43","592714","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Tučapy"
"947067579","39","3162","1035","1100000014","43","592714","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Tučapy"
"947150601","146","3162","1035","1300150064","43","592714","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Tučapy"
"947115435","47","3162","1035","1200659999","43","592714","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Tučapy"
"947075137","1095","3162",,,"43","592722","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Tupesy"
"947091650","197","3162","1035","1100000014","43","592722","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Tupesy"
"947079914","698","3162","1035","1300150064","43","592722","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Tupesy"
"947079913","200","3162","1035","1200659999","43","592722","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Tupesy"
"947110385","16093","3162",,,"43","592731","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Uherský Brod"
"947067284","2350","3162","1035","1100000014","43","592731","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Uherský Brod"
"947103370","10191","3162","1035","1300150064","43","592731","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Uherský Brod"
"947067283","3552","3162","1035","1200659999","43","592731","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Uherský Brod"
"947071763","4097","3162",,,"43","592749","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Uherský Ostroh"
"947091652","610","3162","1035","1100000014","43","592749","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Uherský Ostroh"
"947091651","2515","3162","1035","1300150064","43","592749","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Uherský Ostroh"
"947150297","972","3162","1035","1200659999","43","592749","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Uherský Ostroh"
"947072540","236","3162",,,"43","592757","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Újezdec"
"947103371","42","3162","1035","1100000014","43","592757","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Újezdec"
"947126845","139","3162","1035","1300150064","43","592757","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Újezdec"
"947067285","55","3162","1035","1200659999","43","592757","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Újezdec"
"947145492","183","3162",,,"43","592773","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Vápenice"
"947115274","30","3162","1035","1100000014","43","592773","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Vápenice"
"947103372","110","3162","1035","1300150064","43","592773","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Vápenice"
"947079915","43","3162","1035","1200659999","43","592773","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Vápenice"
"947110386","403","3162",,,"43","592781","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Vážany"
"947067417","69","3162","1035","1100000014","43","592781","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Vážany"
"947127010","236","3162","1035","1300150064","43","592781","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Vážany"
"947080070","98","3162","1035","1200659999","43","592781","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Vážany"
"947122016","1099","3162",,,"43","592790","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Velehrad"
"947127012","169","3162","1035","1100000014","43","592790","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Velehrad"
"947091792","665","3162","1035","1300150064","43","592790","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Velehrad"
"947127011","265","3162","1035","1200659999","43","592790","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Velehrad"
"947133861","522","3162",,,"43","592803","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Veletiny"
"947150450","73","3162","1035","1100000014","43","592803","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Veletiny"
"947080071","327","3162","1035","1300150064","43","592803","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Veletiny"
"947138708","122","3162","1035","1200659999","43","592803","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Veletiny"
"947110387","2810","3162",,,"43","592820","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Vlčnov"
"947127013","456","3162","1035","1100000014","43","592820","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Vlčnov"
"947115275","1759","3162","1035","1300150064","43","592820","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Vlčnov"
"947091793","595","3162","1035","1200659999","43","592820","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Vlčnov"
"947071988","153","3162",,,"43","592838","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Vyškovec"
"947080072","36","3162","1035","1100000014","43","592838","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Vyškovec"
"947115276","92","3162","1035","1300150064","43","592838","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Vyškovec"
"947138709","25","3162","1035","1200659999","43","592838","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Vyškovec"
"947110388","947","3162",,,"43","592846","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Záhorovice"
"947115277","136","3162","1035","1100000014","43","592846","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Záhorovice"
"947138711","618","3162","1035","1300150064","43","592846","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Záhorovice"
"947138710","193","3162","1035","1200659999","43","592846","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Záhorovice"
"947072211","321","3162",,,"43","592854","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Zlámanec"
"947115438","60","3162","1035","1100000014","43","592854","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Zlámanec"
"947127179","200","3162","1035","1300150064","43","592854","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Zlámanec"
"947138712","61","3162","1035","1200659999","43","592854","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Zlámanec"
"947075138","1587","3162",,,"43","592862","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Zlechov"
"947138850","254","3162","1035","1100000014","43","592862","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Zlechov"
"947150604","989","3162","1035","1300150064","43","592862","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Zlechov"
"947091942","344","3162","1035","1200659999","43","592862","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Zlechov"
"947133862","170","3162",,,"43","592871","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Žítková"
"947067583","29","3162","1035","1100000014","43","592871","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Žítková"
"947067582","110","3162","1035","1300150064","43","592871","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Žítková"
"947103645","31","3162","1035","1200659999","43","592871","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Žítková"
"947145493","20304","3162",,,"43","592889","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Vyškov"
"947080216","3102","3162","1035","1100000014","43","592889","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Vyškov"
"947127180","12763","3162","1035","1300150064","43","592889","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Vyškov"
"947080215","4439","3162","1035","1200659999","43","592889","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Vyškov"
"947086906","236","3162",,,"43","592897","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Bohaté Málkovice"
"947127182","38","3162","1035","1100000014","43","592897","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Bohaté Málkovice"
"947080217","136","3162","1035","1300150064","43","592897","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Bohaté Málkovice"
"947127181","62","3162","1035","1200659999","43","592897","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Bohaté Málkovice"
"947110389","845","3162",,,"43","592901","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Bohdalice-Pavlovice"
"947067584","141","3162","1035","1100000014","43","592901","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Bohdalice-Pavlovice"
"947080218","542","3162","1035","1300150064","43","592901","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Bohdalice-Pavlovice"
"947103646","162","3162","1035","1200659999","43","592901","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Bohdalice-Pavlovice"
"947086907","1239","3162",,,"43","592919","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Bošovice"
"947080357","251","3162","1035","1100000014","43","592919","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Bošovice"
"947092096","777","3162","1035","1300150064","43","592919","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Bošovice"
"947115439","211","3162","1035","1200659999","43","592919","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Bošovice"
"947075139","877","3162",,,"43","592927","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Brankovice"
"947080358","134","3162","1035","1100000014","43","592927","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Brankovice"
"947139007","565","3162","1035","1300150064","43","592927","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Brankovice"
"947103802","178","3162","1035","1200659999","43","592927","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Brankovice"
"947096270","6444","3162",,,"43","592943","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Bučovice"
"947092098","988","3162","1035","1100000014","43","592943","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Bučovice"
"947103803","4195","3162","1035","1300150064","43","592943","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Bučovice"
"947092097","1261","3162","1035","1200659999","43","592943","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Bučovice"
"947084468","283","3162",,,"43","592978","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Dětkovice"
"947103804","53","3162","1035","1100000014","43","592978","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Dětkovice"
"947150752","182","3162","1035","1300150064","43","592978","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Dětkovice"
"947092099","48","3162","1035","1200659999","43","592978","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Dětkovice"
"947071809","231","3162",,,"43","592986","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Dobročkovice"
"947115583","46","3162","1035","1100000014","43","592986","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Dobročkovice"
"947115582","141","3162","1035","1300150064","43","592986","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Dobročkovice"
"947115581","44","3162","1035","1200659999","43","592986","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Dobročkovice"
"947072654","937","3162",,,"43","592994","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Dražovice"
"947150753","175","3162","1035","1100000014","43","592994","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Dražovice"
"947080359","579","3162","1035","1300150064","43","592994","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Dražovice"
"947127323","183","3162","1035","1200659999","43","592994","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Dražovice"
"947072655","2382","3162",,,"43","593001","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Drnovice"
"947067907","396","3162","1035","1100000014","43","593001","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Drnovice"
"947080494","1489","3162","1035","1300150064","43","593001","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Drnovice"
"947092100","497","3162","1035","1200659999","43","593001","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Drnovice"
"947131425","619","3162",,,"43","593010","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Drysice"
"947092258","134","3162","1035","1100000014","43","593010","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Drysice"
"947150940","387","3162","1035","1300150064","43","593010","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Drysice"
"947139160","98","3162","1035","1200659999","43","593010","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Drysice"
"947107937","932","3162",,,"43","593028","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Habrovany"
"947103958","181","3162","1035","1100000014","43","593028","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Habrovany"
"947115701","574","3162","1035","1300150064","43","593028","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Habrovany"
"947080495","177","3162","1035","1200659999","43","593028","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Habrovany"
"947084469","492","3162",,,"43","593036","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Hlubočany"
"947103959","88","3162","1035","1100000014","43","593036","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Hlubočany"
"947115702","305","3162","1035","1300150064","43","593036","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Hlubočany"
"947092259","99","3162","1035","1200659999","43","593036","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Hlubočany"
"947084470","1044","3162",,,"43","593044","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Hodějice"
"947067908","198","3162","1035","1100000014","43","593044","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Hodějice"
"947103960","652","3162","1035","1300150064","43","593044","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Hodějice"
"947080496","194","3162","1035","1200659999","43","593044","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Hodějice"
"947119659","828","3162",,,"43","593052","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Hostěrádky-Rešov"
"947092260","148","3162","1035","1100000014","43","593052","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Hostěrádky-Rešov"
"947150941","507","3162","1035","1300150064","43","593052","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Hostěrádky-Rešov"
"947139161","173","3162","1035","1200659999","43","593052","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Hostěrádky-Rešov"
"947131426","619","3162",,,"43","593061","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Hoštice-Heroltice"
"947103805","105","3162","1035","1100000014","43","593061","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Hoštice-Heroltice"
"947067755","394","3162","1035","1300150064","43","593061","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Hoštice-Heroltice"
"947115703","120","3162","1035","1200659999","43","593061","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Hoštice-Heroltice"
"947071819","777","3162",,,"43","593079","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Hrušky"
"947150756","135","3162","1035","1100000014","43","593079","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Hrušky"
"947150755","479","3162","1035","1300150064","43","593079","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Hrušky"
"947067756","163","3162","1035","1200659999","43","593079","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Hrušky"
"947119660","603","3162",,,"43","593087","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Hvězdlice"
"947139008","90","3162","1035","1100000014","43","593087","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Hvězdlice"
"947092102","323","3162","1035","1300150064","43","593087","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Hvězdlice"
"947092101","190","3162","1035","1200659999","43","593087","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Hvězdlice"
"947072467","257","3162",,,"43","593095","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Chvalkovice"
"947127324","41","3162","1035","1100000014","43","593095","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Chvalkovice"
"947067757","158","3162","1035","1300150064","43","593095","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Chvalkovice"
"947080361","58","3162","1035","1200659999","43","593095","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Chvalkovice"
"947143071","2897","3162",,,"43","593117","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Ivanovice na Hané"
"947139010","433","3162","1035","1100000014","43","593117","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Ivanovice na Hané"
"947139009","1784","3162","1035","1300150064","43","593117","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Ivanovice na Hané"
"947127325","680","3162","1035","1200659999","43","593117","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Ivanovice na Hané"
"947107938","376","3162",,,"43","593125","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Ježkovice"
"947067758","54","3162","1035","1100000014","43","593125","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Ježkovice"
"947127326","236","3162","1035","1300150064","43","593125","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Ježkovice"
"947080362","86","3162","1035","1200659999","43","593125","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Ježkovice"
"947072656","712","3162",,,"43","593141","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Kobeřice u Brna"
"947139162","139","3162","1035","1100000014","43","593141","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Kobeřice u Brna"
"947127470","452","3162","1035","1300150064","43","593141","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Kobeřice u Brna"
"947150942","121","3162","1035","1200659999","43","593141","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Kobeřice u Brna"
"947072657","362","3162",,,"43","593150","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Kojátky"
"947139163","70","3162","1035","1100000014","43","593150","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Kojátky"
"947150943","242","3162","1035","1300150064","43","593150","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Kojátky"
"947103961","50","3162","1035","1200659999","43","593150","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Kojátky"
"947096271","722","3162",,,"43","593168","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Komořany"
"947115705","118","3162","1035","1100000014","43","593168","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Komořany"
"947103962","466","3162","1035","1300150064","43","593168","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Komořany"
"947115704","138","3162","1035","1200659999","43","593168","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Komořany"
"947143072","112","3162",,,"43","593184","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Kožušice"
"947092261","14","3162","1035","1100000014","43","593184","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Kožušice"
"947127471","70","3162","1035","1300150064","43","593184","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Kožušice"
"947150944","28","3162","1035","1200659999","43","593184","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Kožušice"
"947071858","383","3162",,,"43","593192","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Krásensko"
"947080498","58","3162","1035","1100000014","43","593192","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Krásensko"
"947103963","238","3162","1035","1300150064","43","593192","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Krásensko"
"947067909","87","3162","1035","1200659999","43","593192","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Krásensko"
"947071831","1905","3162",,,"43","593214","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Křenovice"
"947067911","363","3162","1035","1100000014","43","593214","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Křenovice"
"947080499","1211","3162","1035","1300150064","43","593214","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Křenovice"
"947067910","331","3162","1035","1200659999","43","593214","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Křenovice"
"947131427","795","3162",,,"43","593222","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Křižanovice"
"947127631","143","3162","1035","1100000014","43","593222","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Křižanovice"
"947127630","508","3162","1035","1300150064","43","593222","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Křižanovice"
"947139164","144","3162","1035","1200659999","43","593222","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Křižanovice"
"947071810","140","3162",,,"43","593231","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Křižanovice u Vyškova"
"947151103","20","3162","1035","1100000014","43","593231","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Křižanovice u Vyškova"
"947104107","102","3162","1035","1300150064","43","593231","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Křižanovice u Vyškova"
"947151102","18","3162","1035","1200659999","43","593231","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Křižanovice u Vyškova"
"947131428","458","3162",,,"43","593249","2021","2021-03-26","Počet obyvatel s obvyklým pobytem",,"Kučerov"
"947151105","86","3162","1035","1100000014","43","593249","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","0 - 14 let","Kučerov"
"947127632","292","3162","1035","1300150064","43","593249","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","15 - 64 let","Kučerov"
"947151104","80","3162","1035","1200659999","43","593249","2021","2021-03-26","Počet obyvatel s obvyklým pobytem","65 a více let","Kučerov"
